Date,YNDX,POLY,TCSG,OZON,OKEY,MDMG,QIWI,HHRU,GLTR,GEMC,FIXP,FIVE,ETLN,AGRO,UPRO,SFIN,ENPG,ENRU,PHOR,TRNFP,TGKA,TATNP,FLOT,AFKS,SELG,SGZH,CHMF,SBERP,SBER,SMLT,RNFT,HYDR,RUAL,RTKMP,RTKM,FEES,ROSN,RENI,PLZL,PIKK,NVTK,NLMK,MTSS,MOEX,MAGN,CBOM,MTLRP,MTLR,MGNT,MVID,LKOH,LSRG,IRAO,DSKY,GMKN,GAZP,VTBR,BSPB,BELU,AFLT,ALRS,MSNG
2022-11-13,2129.0,333.76666666666665,2751.6666666666665,1494.6666666666667,27.29,460.8,371.0,1396.0,280.8333333333333,345.3,355.1666666666667,1580.5,52.24666666666666,792.8666666666667,1.4396666666666667,462.2,432.6666666666667,0.49073333333333335,6461.666666666667,92500.0,0.007802,370.2,38.65,13.024666666666667,44.28,5.084333333333333,796.4,133.33333333333334,138.86,2533.3333333333335,79.66666666666667,0.7877333333333334,39.943333333333335,58.33333333333333,57.58,0.08879333333333334,352.8833333333333,49.64,6699.0,615.6999999999999,1116.3333333333333,106.98666666666666,234.70000000000002,86.60666666666667,30.986666666666665,6.431333333333333,138.26666666666665,101.57333333333334,4984.666666666667,170.29999999999998,4662.333333333333,481.2,3.187333333333333,60.74,15225.333333333334,169.68666666666667,0.017336666666666667,98.15666666666667,2796.3333333333335,25.593333333333334,68.59666666666666,1.7906666666666666
2022-11-14,2132.4,333.8,2789.5,1518.5,27.4,459.7,374.5,1399.0,282.0,344.9,356.0,1587.0,52.4,784.0,1.435,462.0,437.5,0.4894,6466.0,93000.0,0.00779,369.9,38.82,13.027,44.28,5.115,795.2,134.5,139.8,2555.0,79.5,0.785,40.22,58.3,57.57,0.08954,350.85,49.8,6682.0,626.3,1118.0,106.98,234.55,86.53,30.99,6.436,138.35,102.3,4974.5,171.2,4658.5,481.4,3.182,64.36,15456.0,169.6,0.017425,99.3,2799.0,25.58,68.59,1.786
2022-11-15,2071.6,323.7,2668.5,1445.5,27.22,451.0,367.5,1375.0,276.0,342.5,341.0,1532.0,53.08,766.2,1.407,461.4,420.5,0.4836,6301.0,90250.0,0.007756,365.5,38.75,12.585,43.75,5.084,773.2,130.61,135.66,2636.0,78.6,0.7674,38.48,57.75,56.16,0.08654,338.4,49.74,6482.0,635.2,1084.6,103.94,231.1,85.53,29.895,6.269,142.5,105.8,4888.0,171.9,4565.0,493.4,3.069,59.32,14984.0,166.25,0.016805,98.62,2797.0,24.7,66.31,1.7925
2022-11-16,2114.2,332.9,2746.5,1497.5,27.03,450.0,376.0,1362.0,278.75,344.4,351.5,1559.5,52.0,769.8,1.4,453.6,427.5,0.4816,6430.0,91050.0,0.007766,367.0,38.51,12.95,43.62,5.031,791.6,134.33,139.18,2578.0,78.0,0.7708,39.175,57.85,57.12,0.0875,342.5,49.34,6634.0,639.0,1109.0,107.12,233.75,86.9,30.505,6.281,138.55,104.56,4945.5,170.9,4661.5,482.6,3.128,61.8,15224.0,168.76,0.01708,98.19,2778.0,25.1,67.77,1.79
2022-11-17,2097.8,330.0,2783.0,1488.5,27.26,455.0,429.0,1360.0,280.2,348.8,353.3,1552.5,51.62,773.2,1.397,448.2,418.0,0.4858,6500.0,91200.0,0.00773,357.6,38.8,12.783,43.01,5.018,785.4,133.35,137.57,2525.0,77.4,0.7622,38.57,57.85,57.33,0.08746,336.95,50.1,6574.5,626.7,1099.8,105.68,232.6,88.23,30.16,6.241,136.5,101.72,5011.5,170.8,4621.0,482.0,3.136,63.48,14946.0,168.99,0.017115,98.25,2793.0,25.06,66.85,1.7895
2022-11-18,2098.2,327.4,2818.0,1486.5,27.2,457.4,412.5,1385.0,278.4,345.3,350.3,1544.5,51.0,767.2,1.387,451.2,414.5,0.4852,6432.0,91000.0,0.007698,355.9,39.65,12.734,42.92,5.018,788.2,132.66,136.89,2490.5,77.1,0.7645,38.52,58.1,57.24,0.08698,336.9,49.48,6575.0,624.6,1092.2,105.9,230.45,88.81,30.15,6.27,134.5,102.81,4918.5,170.2,4623.0,477.2,3.115,63.96,14986.0,168.79,0.017035,96.5,2771.0,25.16,66.5,1.789
2022-11-19,2088.133333333333,325.3,2811.3333333333335,1473.5,27.006666666666668,453.26666666666665,411.8333333333333,1377.6666666666667,277.15,342.76666666666665,348.8666666666667,1537.3333333333333,50.64666666666667,763.6666666666667,1.3836666666666666,449.73333333333335,412.0,0.4814,6411.0,90500.0,0.007670666666666667,354.7333333333333,39.516666666666666,12.696,42.78,4.9959999999999996,784.2,131.89,136.07999999999998,2467.0,76.3,0.7614666666666666,38.25,57.9,57.14,0.0867,335.21666666666664,49.32666666666667,6526.0,622.5666666666667,1086.6000000000001,105.37333333333333,229.53333333333333,88.19,30.113333333333333,6.247,133.36666666666667,101.81333333333333,4897.666666666667,169.13333333333333,4617.166666666667,479.46666666666664,3.119666666666667,65.06,14875.333333333334,168.57,0.016983333333333333,96.14333333333333,2763.3333333333335,25.106666666666666,66.24333333333334,1.7786666666666666
2022-11-20,2078.0666666666666,323.2,2804.6666666666665,1460.5,26.813333333333333,449.1333333333333,411.1666666666667,1370.3333333333333,275.9,340.23333333333335,347.43333333333334,1530.1666666666667,50.29333333333333,760.1333333333333,1.3803333333333334,448.26666666666665,409.5,0.4776,6390.0,90000.0,0.007643333333333334,353.56666666666666,39.38333333333333,12.658,42.64,4.974,780.2,131.12,135.27,2443.5,75.5,0.7584333333333333,37.980000000000004,57.7,57.04,0.08642,333.53333333333336,49.17333333333333,6477.0,620.5333333333333,1081.0,104.84666666666666,228.61666666666665,87.57000000000001,30.076666666666664,6.223999999999999,132.23333333333332,100.81666666666666,4876.833333333333,168.06666666666666,4611.333333333333,481.73333333333335,3.1243333333333334,66.16,14764.666666666666,168.35,0.016931666666666668,95.78666666666668,2755.6666666666665,25.053333333333335,65.98666666666666,1.7683333333333333
2022-11-21,2068.0,321.1,2798.0,1447.5,26.62,445.0,410.5,1363.0,274.65,337.7,346.0,1523.0,49.94,756.6,1.377,446.8,407.0,0.4738,6369.0,89500.0,0.007616,352.4,39.25,12.62,42.5,4.952,776.2,130.35,134.46,2420.0,74.7,0.7554,37.71,57.5,56.94,0.08614,331.85,49.02,6428.0,618.5,1075.4,104.32,227.7,86.95,30.04,6.201,131.1,99.82,4856.0,167.0,4605.5,484.0,3.129,67.26,14654.0,168.13,0.01688,95.43,2748.0,25.0,65.73,1.758
2022-11-22,2083.8,331.4,2798.5,1448.0,26.6,449.9,409.0,1358.0,277.1,336.9,350.1,1513.0,50.56,755.0,1.403,447.2,410.5,0.4834,6377.0,89800.0,0.007668,353.1,39.96,12.754,43.2,4.96,789.6,131.38,135.65,2482.0,76.9,0.7551,38.68,57.75,56.91,0.08654,334.95,50.14,6741.5,629.1,1073.2,106.84,228.15,87.8,31.24,6.23,133.4,101.06,4869.0,168.9,4618.0,478.2,3.163,69.28,14802.0,168.08,0.01699,96.41,2742.0,25.06,66.23,1.76
2022-11-23,2135.0,340.8,2728.5,1446.0,26.56,450.8,411.0,1374.0,282.0,338.1,350.7,1533.0,51.04,754.8,1.391,452.0,410.5,0.4924,6365.0,89700.0,0.007658,354.2,40.15,12.792,44.21,4.976,798.4,131.4,136.59,2493.0,77.7,0.7617,38.455,57.7,56.9,0.08614,337.95,49.86,7140.5,625.6,1089.6,106.74,232.85,87.68,31.035,6.272,133.3,101.59,4879.5,169.0,4679.0,478.6,3.232,71.44,14752.0,169.15,0.01706,96.85,2737.0,25.24,65.88,1.7565
2022-11-24,2130.0,345.2,2725.5,1445.0,26.96,462.9,411.0,1358.0,285.95,340.5,351.2,1560.5,50.88,770.0,1.391,450.6,406.0,0.5,6425.0,89500.0,0.007658,354.4,40.34,12.701,43.9,4.975,792.0,131.36,136.61,2468.0,77.4,0.7611,38.29,57.65,56.71,0.087,334.75,49.2,7068.0,622.1,1078.0,106.16,233.5,87.74,30.92,6.296,132.75,100.87,4893.0,171.4,4664.0,478.0,3.2425,71.28,14766.0,168.96,0.017035,97.2,2774.0,25.18,65.76,1.7565
2022-11-25,2020.4,342.2,2691.5,1423.5,26.65,458.9,404.0,1351.0,284.75,340.3,349.0,1546.5,50.18,765.6,1.404,458.2,404.0,0.5294,6415.0,89250.0,0.00768,355.5,39.71,12.561,43.82,4.985,791.6,131.19,136.53,2480.0,77.6,0.7635,37.71,57.7,56.94,0.08722,335.9,49.48,7008.0,621.1,1065.4,105.4,236.25,87.6,30.81,6.26,132.0,100.41,4849.0,177.0,4669.0,472.0,3.2685,71.06,14632.0,169.03,0.01698,96.27,2747.0,24.98,65.28,1.756
2022-11-26,1985.0,341.96666666666664,2676.0,1416.6666666666667,26.63,455.43333333333334,403.0,1349.6666666666667,283.0833333333333,337.3,348.4,1544.1666666666667,49.86666666666667,761.6,1.3986666666666665,457.1333333333333,402.6666666666667,0.5257333333333333,6419.666666666667,89100.0,0.0077206666666666665,354.7,39.6,12.557,43.946666666666665,4.960666666666667,791.6,130.93666666666667,136.19666666666666,2473.1666666666665,77.36666666666666,0.7643333333333333,37.65,57.516666666666666,56.913333333333334,0.08696000000000001,335.0,49.46666666666666,7055.5,619.5666666666667,1056.2,105.52000000000001,235.55,87.3,30.82,6.229,132.21666666666667,100.13,4847.333333333333,175.73333333333332,4654.0,471.3333333333333,3.2631666666666668,71.09333333333333,14611.333333333334,168.72,0.016936666666666666,96.15333333333334,2753.3333333333335,24.973333333333333,65.09333333333333,1.754
2022-11-27,1949.6000000000001,341.73333333333335,2660.5,1409.8333333333333,26.61,451.96666666666664,402.0,1348.3333333333333,281.4166666666667,334.3,347.8,1541.8333333333333,49.553333333333335,757.6,1.3933333333333333,456.06666666666666,401.3333333333333,0.5220666666666667,6424.333333333333,88950.0,0.007761333333333334,353.90000000000003,39.49,12.552999999999999,44.07333333333334,4.936333333333334,791.6,130.68333333333334,135.86333333333334,2466.3333333333335,77.13333333333334,0.7651666666666667,37.59,57.333333333333336,56.88666666666666,0.0867,334.09999999999997,49.45333333333333,7103.0,618.0333333333333,1047.0,105.64,234.85,87.0,30.83,6.1979999999999995,132.43333333333334,99.85,4845.666666666667,174.46666666666667,4639.0,470.6666666666667,3.257833333333333,71.12666666666667,14590.666666666666,168.41,0.016893333333333333,96.03666666666666,2759.6666666666665,24.96666666666667,64.90666666666667,1.752
2022-11-28,1914.2,341.5,2645.0,1403.0,26.59,448.5,401.0,1347.0,279.75,331.3,347.2,1539.5,49.24,753.6,1.388,455.0,400.0,0.5184,6429.0,88800.0,0.007802,353.1,39.38,12.549,44.2,4.912,791.6,130.43,135.53,2459.5,76.9,0.766,37.53,57.15,56.86,0.08644,333.2,49.44,7150.5,616.5,1037.8,105.76,234.15,86.7,30.84,6.167,132.65,99.57,4844.0,173.2,4624.0,470.0,3.2525,71.16,14570.0,168.1,0.01685,95.92,2766.0,24.96,64.72,1.75
2022-11-29,1986.2,348.1,2692.0,1420.0,26.61,444.1,402.0,1354.0,282.05,330.7,350.4,1540.0,48.96,753.6,1.389,460.2,403.0,0.4994,6470.0,88900.0,0.007854,353.4,39.36,12.648,44.05,4.944,792.6,131.19,136.37,2418.0,79.8,0.7596,38.0,57.05,56.97,0.08708,335.9,49.34,7237.0,612.0,1039.8,106.38,236.95,87.29,31.6,6.182,133.55,100.04,4819.0,172.8,4602.0,470.0,3.2945,70.38,14464.0,168.1,0.016915,97.44,2772.0,25.0,65.0,1.7475
2022-11-30,1996.6,356.9,2723.0,1419.0,26.41,442.7,402.5,1374.0,282.5,325.0,353.4,1548.5,48.94,752.0,1.385,457.2,407.0,0.5068,6443.0,88700.0,0.007902,352.7,38.93,12.632,44.25,4.921,790.8,131.54,136.78,2431.5,79.3,0.755,38.675,57.0,57.45,0.08658,336.25,49.62,7338.5,613.5,1040.0,106.48,236.4,87.25,31.565,6.241,133.75,101.5,4827.0,170.8,4614.5,468.6,3.287,70.38,14384.0,167.7,0.01694,96.89,2785.0,25.02,64.99,1.74
2022-12-01,1980.2,377.1,2705.0,1433.5,26.73,442.8,415.0,1362.0,284.4,325.5,360.0,1540.5,48.98,760.2,1.39,461.6,409.0,0.5028,6436.0,88450.0,0.008,351.0,38.87,12.585,46.09,4.924,784.6,131.76,137.15,2440.5,79.2,0.7518,39.555,56.95,57.15,0.0866,335.9,49.7,7525.0,604.6,1055.4,106.62,234.7,87.25,31.515,6.306,133.95,100.85,4777.0,173.1,4599.5,470.0,3.293,70.26,14650.0,166.98,0.016935,97.52,2815.0,24.82,64.66,1.737
2022-12-02,1971.2,375.1,2681.5,1426.5,26.51,438.2,415.0,1350.0,281.95,323.4,357.2,1538.0,48.1,752.8,1.386,475.6,406.0,0.5212,6377.0,88600.0,0.00792,350.7,38.2,12.535,45.8,4.88,778.0,131.39,136.66,2420.0,78.0,0.7424,38.975,56.95,56.92,0.086,335.0,51.5,7504.5,601.0,1046.0,105.44,233.7,87.02,31.24,6.335,132.65,100.13,4667.0,171.6,4577.5,468.6,3.2915,70.62,14484.0,165.86,0.01683,97.2,2855.0,24.82,64.16,1.728
2022-12-03,1976.0666666666666,376.5,2694.0,1437.5,26.55666666666667,438.0,417.0,1349.6666666666667,282.31666666666666,323.3666666666667,358.1333333333333,1536.6666666666667,48.4,751.6,1.3856666666666666,475.33333333333337,406.6666666666667,0.5228,6379.666666666667,88666.66666666667,0.00794,351.46666666666664,38.36,12.572666666666667,45.733333333333334,4.893,778.8,133.06,138.44,2413.1666666666665,78.5,0.7440666666666667,39.23166666666667,57.050000000000004,56.88,0.08592,336.81666666666666,51.86666666666667,7485.166666666667,598.9666666666667,1045.6666666666667,105.52666666666667,233.48333333333332,87.49,31.236666666666665,6.355333333333333,133.1,100.09,4640.333333333333,171.63333333333333,4591.333333333333,468.2,3.2955,70.4,14597.333333333334,165.58333333333334,0.01688,97.47666666666667,2853.6666666666665,24.853333333333335,64.34,1.7311666666666667
2022-12-04,1980.9333333333334,377.90000000000003,2706.5,1448.5,26.60333333333333,437.8,419.0,1349.3333333333333,282.68333333333334,323.3333333333333,359.06666666666666,1535.3333333333333,48.7,750.4,1.3853333333333333,475.06666666666666,407.3333333333333,0.5244,6382.333333333333,88733.33333333333,0.00796,352.23333333333335,38.52,12.610333333333333,45.666666666666664,4.906,779.6,134.73,140.22,2406.3333333333335,79.0,0.7457333333333332,39.48833333333333,57.15,56.839999999999996,0.08584,338.6333333333333,52.233333333333334,7465.833333333333,596.9333333333333,1045.3333333333333,105.61333333333333,233.26666666666668,87.96000000000001,31.233333333333334,6.375666666666667,133.55,100.05,4613.666666666667,171.66666666666666,4605.166666666667,467.8,3.2995,70.17999999999999,14710.666666666666,165.30666666666667,0.01693,97.75333333333333,2852.3333333333335,24.886666666666667,64.52,1.7343333333333333
2022-12-05,1985.8,379.3,2719.0,1459.5,26.65,437.6,421.0,1349.0,283.05,323.3,360.0,1534.0,49.0,749.2,1.385,474.8,408.0,0.526,6385.0,88800.0,0.00798,353.0,38.68,12.648,45.6,4.919,780.4,136.4,142.0,2399.5,79.5,0.7474,39.745,57.25,56.8,0.08576,340.45,52.6,7446.5,594.9,1045.0,105.7,233.05,88.43,31.23,6.396,134.0,100.01,4587.0,171.7,4619.0,467.4,3.3035,69.96,14824.0,165.03,0.01698,98.03,2851.0,24.92,64.7,1.7375
2022-12-06,1989.4,375.1,2633.0,1450.0,26.51,436.1,412.5,1354.0,281.3,316.2,355.0,1534.5,48.9,701.6,1.373,477.4,399.0,0.52,6365.0,88550.0,0.007886,349.5,39.31,12.466,45.35,4.883,784.0,135.6,140.61,2411.0,78.4,0.7397,39.1,57.2,56.34,0.08498,336.0,54.98,7382.0,586.6,1035.0,106.56,233.8,88.1,31.205,6.332,132.8,101.42,4475.5,170.0,4603.5,467.6,3.259,69.82,14718.0,164.3,0.01671,98.27,2814.0,24.86,64.61,1.737
2022-12-07,1976.4,378.0,2585.0,1455.0,26.33,428.8,418.5,1366.0,282.3,312.4,355.0,1530.0,48.82,684.2,1.371,476.4,397.0,0.51,6381.0,88550.0,0.007786,348.8,39.19,12.629,45.66,4.79,792.2,137.49,142.32,2366.5,78.1,0.7375,39.13,57.55,56.55,0.08614,335.1,55.14,7452.5,597.3,1036.0,105.8,233.5,88.42,31.25,6.316,132.9,100.9,4492.5,169.1,4592.5,464.8,3.223,68.58,15038.0,163.7,0.0168,97.55,2842.0,24.92,64.66,1.72
2022-12-08,1958.4,374.0,2529.0,1431.5,25.9,428.2,414.0,1381.0,280.95,305.3,358.8,1531.0,49.78,675.2,1.359,488.8,395.0,0.4992,6401.0,88200.0,0.00753,347.8,39.03,12.534,45.71,4.728,801.0,136.06,139.92,2344.0,77.3,0.7328,39.22,57.55,56.27,0.08572,333.7,55.0,7402.0,584.5,1048.2,107.8,233.15,88.18,31.64,6.25,131.85,100.17,4464.0,167.9,4578.0,464.2,3.239,68.7,14886.0,163.0,0.01671,95.6,2813.0,24.76,64.59,1.716
2022-12-09,1949.4,374.3,2473.0,1428.5,25.53,422.0,405.0,1351.0,280.5,312.3,355.9,1530.0,49.9,690.2,1.342,486.8,392.5,0.4954,6355.0,87550.0,0.007512,348.6,38.62,12.447,45.35,4.605,805.0,136.13,140.03,2425.0,77.3,0.7362,39.52,57.25,56.24,0.08506,336.15,56.2,7420.5,596.2,1042.6,106.44,233.65,88.17,31.55,6.205,131.4,100.9,4446.0,167.0,4583.0,464.2,3.223,70.32,14940.0,162.75,0.016715,95.9,2826.0,24.7,61.52,1.7145
2022-12-10,1940.2,372.53333333333336,2508.8333333333335,1426.5,25.583333333333336,422.3666666666667,407.0,1352.3333333333333,279.45,312.76666666666665,353.26666666666665,1527.5,49.82,692.0666666666667,1.3343333333333334,488.1333333333333,390.0,0.49593333333333334,6363.333333333333,87416.66666666667,0.0075239999999999994,348.23333333333335,38.61333333333333,12.413666666666666,45.230000000000004,4.548333333333334,810.2,136.07,139.84666666666666,2411.6666666666665,76.89999999999999,0.7407,39.475,57.11666666666667,56.193333333333335,0.08493333333333333,335.8333333333333,56.56666666666667,7419.666666666667,595.2666666666667,1042.0,106.67333333333333,232.8,88.0,31.658333333333335,6.223,130.93333333333334,100.74666666666667,4484.0,166.86666666666667,4583.166666666667,463.8666666666667,3.2161666666666666,70.14666666666666,14880.0,162.79666666666665,0.01670666666666667,96.69333333333334,2822.0,24.72,61.39666666666667,1.7163333333333333
2022-12-11,1931.0,370.76666666666665,2544.6666666666665,1424.5,25.636666666666667,422.73333333333335,409.0,1353.6666666666667,278.40000000000003,313.23333333333335,350.6333333333333,1525.0,49.739999999999995,693.9333333333333,1.3266666666666667,489.4666666666667,387.5,0.49646666666666667,6371.666666666667,87283.33333333333,0.007536,347.8666666666667,38.60666666666667,12.380333333333333,45.11,4.491666666666666,815.4,136.01,139.66333333333333,2398.3333333333335,76.5,0.7452,39.43,56.983333333333334,56.14666666666667,0.08480666666666667,335.51666666666665,56.93333333333333,7418.833333333333,594.3333333333334,1041.3999999999999,106.90666666666667,231.95,87.83,31.766666666666666,6.2410000000000005,130.46666666666667,100.59333333333333,4522.0,166.73333333333332,4583.333333333333,463.5333333333333,3.2093333333333334,69.97333333333333,14820.0,162.84333333333333,0.016698333333333332,97.48666666666666,2818.0,24.740000000000002,61.27333333333333,1.7181666666666666
2022-12-12,1921.8,369.0,2580.5,1422.5,25.69,423.1,411.0,1355.0,277.35,313.7,348.0,1522.5,49.66,695.8,1.319,490.8,385.0,0.497,6380.0,87150.0,0.007548,347.5,38.6,12.347,44.99,4.435,820.6,135.95,139.48,2385.0,76.1,0.7497,39.385,56.85,56.1,0.08468,335.2,57.3,7418.0,593.4,1040.8,107.14,231.1,87.66,31.875,6.259,130.0,100.44,4560.0,166.6,4583.5,463.2,3.2025,69.8,14760.0,162.89,0.01669,98.28,2814.0,24.76,61.15,1.72
2022-12-13,1899.2,378.6,2553.5,1420.0,25.43,420.1,399.5,1343.0,275.0,305.3,350.6,1525.0,48.56,683.6,1.291,488.2,380.5,0.487,6379.0,85800.0,0.007536,346.9,38.57,12.258,45.21,4.412,841.6,135.45,138.13,2420.0,76.0,0.7474,39.755,56.45,56.0,0.0846,337.4,57.96,7638.5,591.8,1035.0,107.38,229.85,87.68,32.2,6.255,127.95,100.66,4529.5,167.7,4577.5,455.6,3.1985,69.7,14924.0,162.4,0.01663,98.13,2773.0,24.6,61.27,1.713
2022-12-14,1851.0,375.4,2490.5,1386.0,25.25,411.5,399.0,1318.0,274.6,306.0,346.5,1543.5,47.94,673.6,1.279,475.4,376.0,0.4782,6352.0,85050.0,0.00741,343.2,37.76,12.25,44.9,4.39,838.2,134.69,137.3,2395.0,75.2,0.7333,39.155,55.8,55.62,0.08488,333.5,55.9,7738.0,588.6,1029.0,108.84,226.4,85.92,31.945,6.297,126.5,98.31,4454.5,165.5,4590.5,448.2,3.087,69.4,14718.0,160.74,0.016415,98.1,2743.0,24.44,60.8,1.705
2022-12-15,1849.6,361.1,2496.5,1361.5,24.56,407.7,387.0,1288.0,273.55,301.1,340.9,1522.5,48.2,660.0,1.307,484.0,371.0,0.4768,6260.0,84050.0,0.007312,338.8,37.3,11.98,43.5,4.278,839.6,131.1,134.55,2484.0,73.9,0.7097,37.85,55.4,54.75,0.0848,328.0,54.74,7463.0,607.9,1006.8,107.1,221.15,85.03,31.345,6.329,126.1,97.34,4382.5,161.7,4521.0,454.2,3.0745,69.86,14280.0,160.31,0.016125,97.07,2705.0,24.08,60.41,1.6965
2022-12-16,1836.4,358.7,2504.5,1371.0,24.7,405.9,399.5,1289.0,272.8,300.8,337.4,1533.0,47.76,665.6,1.293,486.8,371.5,0.4848,6082.0,87150.0,0.007296,342.0,37.4,11.969,43.5,4.314,853.8,133.0,135.45,2486.5,73.7,0.7248,38.03,55.7,54.7,0.08494,330.9,53.32,7525.5,605.9,1016.0,108.36,226.9,84.95,31.64,6.457,127.95,97.44,4386.5,161.6,4580.0,446.4,3.1185,69.84,14498.0,160.24,0.01618,97.8,2727.0,24.24,60.9,1.723
2022-12-17,1813.8666666666668,358.1666666666667,2490.0,1357.3333333333333,24.56,405.46666666666664,396.8333333333333,1283.0,273.2,303.9666666666667,337.2,1534.8333333333333,47.373333333333335,661.4,1.2903333333333333,487.2,374.1666666666667,0.4836666666666667,6041.0,86633.33333333333,0.007255333333333333,340.8333333333333,37.163333333333334,11.859333333333334,43.46,4.375333333333334,861.0,132.76333333333332,135.17999999999998,2451.6666666666665,73.86666666666667,0.7246,38.51833333333333,55.65,54.53333333333334,0.08454666666666667,331.59999999999997,52.48,7518.166666666667,597.6333333333333,1014.2,109.35333333333334,225.83333333333334,85.02333333333334,32.07,6.450333333333333,128.06666666666666,96.88666666666667,4344.333333333333,160.7,4595.0,444.2,3.1065,69.77333333333334,14549.333333333334,159.36333333333334,0.01613,97.56,2717.3333333333335,24.14,60.56333333333333,1.719
2022-12-18,1791.3333333333333,357.6333333333333,2475.5,1343.6666666666667,24.42,405.03333333333336,394.1666666666667,1277.0,273.6,307.1333333333333,337.0,1536.6666666666667,46.986666666666665,657.2,1.2876666666666665,487.6,376.8333333333333,0.4825333333333333,6000.0,86116.66666666667,0.007214666666666667,339.6666666666667,36.92666666666666,11.749666666666666,43.42,4.4366666666666665,868.1999999999999,132.52666666666667,134.91,2416.8333333333335,74.03333333333333,0.7243999999999999,39.00666666666667,55.6,54.36666666666667,0.08415333333333333,332.3,51.64,7510.833333333333,589.3666666666667,1012.4,110.34666666666666,224.76666666666665,85.09666666666666,32.5,6.443666666666667,128.18333333333334,96.33333333333333,4302.166666666667,159.8,4610.0,442.0,3.0945,69.70666666666666,14600.666666666666,158.48666666666668,0.01608,97.32,2707.6666666666665,24.04,60.22666666666667,1.715
2022-12-19,1768.8,357.1,2461.0,1330.0,24.28,404.6,391.5,1271.0,274.0,310.3,336.8,1538.5,46.6,653.0,1.285,488.0,379.5,0.4814,5959.0,85600.0,0.007174,338.5,36.69,11.64,43.38,4.498,875.4,132.29,134.64,2382.0,74.2,0.7242,39.495,55.55,54.2,0.08376,333.0,50.8,7503.5,581.1,1010.6,111.34,223.7,85.17,32.93,6.437,128.3,95.78,4260.0,158.9,4625.0,439.8,3.0825,69.64,14652.0,157.61,0.01603,97.08,2698.0,23.94,59.89,1.711
2022-12-20,1842.0,377.1,2554.0,1397.5,24.61,414.2,401.0,1302.0,277.15,310.6,348.2,1564.0,46.98,661.0,1.3,487.6,394.5,0.4944,6100.0,88150.0,0.007198,343.7,37.02,12.229,45.0,4.727,885.8,135.67,138.28,2401.0,76.5,0.7421,41.145,55.4,54.33,0.08634,344.15,51.2,7803.0,597.4,1053.4,114.46,227.45,88.8,32.46,6.614,134.7,102.49,4326.0,162.8,4076.0,454.0,3.15,69.3,14816.0,158.94,0.016425,97.52,2739.0,24.12,60.16,1.7095
2022-12-21,1833.8,379.2,2522.0,1404.5,24.76,417.0,411.0,1303.0,275.95,313.8,343.0,1554.5,46.52,682.0,1.298,488.4,389.5,0.4822,6181.0,87250.0,0.007194,341.8,37.52,12.05,44.66,4.586,869.0,135.23,137.75,2366.5,82.0,0.7493,40.365,55.2,54.59,0.0864109090909091,345.2,50.5,7853.0,598.3,1061.0,114.64,224.5,94.05,31.85,6.592,133.05,101.14,4288.5,161.2,4040.5,467.4,3.149,69.18,14870.0,157.59,0.01638,99.45,2752.0,24.06,59.49,1.726
2022-12-22,1847.0,372.7,2570.0,1421.5,24.9,427.5,431.0,1305.0,275.45,319.5,347.5,1592.0,46.26,672.8,1.28,481.0,386.0,0.4826,6309.0,87050.0,0.007234,342.2,37.62,12.291,44.13,4.56,882.4,135.58,137.69,2423.0,83.7,0.7433,39.78,55.7,54.89,0.08648181818181819,344.7,50.0,7760.5,601.4,1049.0,113.76,227.0,93.18,31.89,6.606,134.0,102.89,4347.0,162.7,4027.5,472.2,3.1865,69.22,14958.0,157.95,0.017045,99.0,2733.0,24.18,59.22,1.7365
2022-12-23,1821.2,374.3,2549.5,1388.0,25.11,425.9,416.0,1284.0,272.55,320.7,342.7,1580.0,46.42,673.0,1.294,489.4,375.0,0.4892,6204.0,86000.0,0.007264,339.9,37.86,12.04,43.9,4.5,888.6,135.74,137.94,2414.0,82.1,0.7329,40.0,55.25,55.0,0.08655272727272727,343.3,50.02,7823.5,597.8,1048.0,114.62,227.0,92.86,31.87,6.641,133.25,102.88,4315.5,164.5,4010.5,465.0,3.175,69.22,14904.0,160.89,0.01693,99.49,2732.0,24.22,59.2,1.7505
2022-12-24,1817.9333333333334,375.26666666666665,2553.1666666666665,1386.5,25.016666666666666,422.6333333333333,414.0,1274.6666666666667,272.43333333333334,319.23333333333335,342.4,1569.3333333333333,46.31333333333333,672.0666666666667,1.2956666666666667,489.8666666666667,375.6666666666667,0.4894,6228.666666666667,85916.66666666667,0.007267333333333333,340.43333333333334,37.86,12.03,43.85,4.545,890.0666666666667,136.52,138.94333333333333,2417.0,82.63333333333333,0.737,40.015,55.2,55.19,0.08662363636363636,346.3333333333333,49.980000000000004,7818.666666666667,599.4666666666666,1049.4666666666667,114.84666666666666,227.63333333333333,93.19,31.938333333333336,6.6546666666666665,133.0,102.82,4357.666666666667,163.96666666666667,4010.3333333333335,465.6666666666667,3.183333333333333,69.05333333333333,14952.666666666666,161.29999999999998,0.016988333333333334,99.77333333333333,2731.0,24.3,59.23666666666667,1.7483333333333333
